SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location
Vacant/Abandoned Building,17-00063417,01/04/2017,Front,,Open,ALL OVER,Vacant,false,false,7128,S,LAFAYETTE,AVE,60621,1177077.80870602,1857592.39988589,6,7,69,41.76457004049533,-87.62652059595995,"(41.764570040495, -87.62652059596)"
Vacant/Abandoned Building,17-02752645,05/04/2017,Front,,Open,FRONT AND REAR,Vacant,false,false,6911,S,EGGLESTON,AVE,60621,1174472.78997302,1859102.20101556,6,7,68,41.76877145453413,-87.63602377555632,"(41.768771454534, -87.636023775556)"
Vacant/Abandoned Building,17-01549274,03/21/2017,Front,,Open,,Vacant,false,false,8730,S,MACKINAW,AVE,60617,1199914.45867645,1847717.83183171,10,4,46,41.73692814264696,-87.54315222851554,"(41.736928142647, -87.543152228516)"
Vacant/Abandoned Building,17-00806245,02/13/2017,Front,,Open,FRONT,Vacant,false,true,8740,S,ESCANABA,AVE,60617,1196904.68986983,1847574.57441225,10,4,46,41.736610334740575,-87.55418359559168,"(41.736610334741, -87.554183595592)"
Vacant/Abandoned Building,17-00632705,02/03/2017,Rear,,Open,BOARD HAS BEEN REMOVED FROM FRONT DOOR,Vacant,true,true,12250,S,GREEN,ST,60643,1172867.37952799,1823947.85440721,34,5,53,41.67233848839814,-87.64294176027482,"(41.672338488398, -87.642941760275)"
Vacant/Abandoned Building,17-02197660,04/14/2017,Front,,Open,,Vacant,false,false,5445,S,WINCHESTER,AVE,60609,1164282.17722702,1868560.34336724,16,9,61,41.794946475470276,-87.67311138392253,"(41.79494647547, -87.673111383923)"
Vacant/Abandoned Building,17-04737784,07/18/2017,Front,,Open,,Vacant,false,false,5406,S,BISHOP,ST,60609,1167585.30033174,1868894.75707505,20,9,61,41.79579389383537,-87.66098923085973,"(41.795793893835, -87.66098923086)"
Vacant/Abandoned Building,17-04112325,06/21/2017,Front,,Open,,Vacant,false,false,1646,S,PULASKI,RD,60623,1149988.41889868,1891440.2432792,24,10,29,41.85802133124999,-87.72493296022516,"(41.85802133125, -87.724932960225)"
Vacant/Abandoned Building,17-04131515,06/22/2017,Front,,Open,BACK DOOR,Vacant,false,true,1445,W,MARQUETTE,RD,60636,1167755.47403155,1860313.35778705,16,7,67,41.77224183080735,-87.6606113987841,"(41.772241830807, -87.660611398784)"
Vacant/Abandoned Building,17-01018596,02/22/2017,Front,,Open,DOORS AND WONDOWS,Vacant,false,false,329,W,105TH,PL,60628,1175938.25389518,1834966.96832323,34,5,49,41.702508546071066,-87.63137369087609,"(41.702508546071, -87.631373690876)"
Vacant/Abandoned Building,17-03929989,06/14/2017,Front,,Open,,Vacant,false,true,1642,W,80TH,ST,60620,1166622.532775,1851657.17925,21,6,71,41.74851234208503,-87.66501095208393,"(41.748512342085, -87.665010952084)"
Vacant/Abandoned Building,17-04796282,07/20/2017,Front,,Open,WINDOWS,Vacant,false,false,9356,S,LOWE,AVE,60620,1173616.63770108,1842826.53980698,21,22,73,41.72412795793503,-87.63964294776564,"(41.724127957935, -87.639642947766)"
Vacant/Abandoned Building,17-02564948,04/27/2017,,,,,,,,13222,S,RIVERDALE,AVE,60827,1181716.36500602,1817681.30501911,9,5,54,41.65494301719022,-87.61074675245192,"(41.65494301719, -87.610746752452)"
Vacant/Abandoned Building,17-00706366,02/08/2017,,,,,,,,8548,S,EXCHANGE,AVE,60617,1197296.74421719,1848857.82217837,10,4,46,41.74012191861121,-87.55270462355026,"(41.740121918611, -87.55270462355)"
Vacant/Abandoned Building,17-02939923,05/10/2017,Front,,Open,,Vacant,false,false,5542,S,CARPENTER,ST,60621,1170260.55988372,1867983.62242625,16,7,68,41.79323580212114,-87.65120544982572,"(41.793235802121, -87.651205449826)"
Vacant/Abandoned Building,17-03928717,06/14/2017,Front,,Open,,Vacant,false,false,10733,S,EGGLESTON,AVE,60628,1175190.53690292,1833731.14491419,34,22,49,41.69913395669972,-87.63414836077085,"(41.6991339567, -87.634148360771)"
Vacant/Abandoned Building,17-02385042,04/21/2017,Front,,Open,FRONT WINDOW,Vacant,false,true,3321,S,HAMILTON,AVE,60608,1162556.90422994,1882630.65171236,12,9,59,41.83359325065869,-87.6790451343022,"(41.833593250659, -87.679045134302)"
Vacant/Abandoned Building,17-01738833,03/28/2017,,,,,,,,10539,S,LAFAYETTE,AVE,60628,1177790.95987601,1835069.33251913,34,5,49,41.702747807729125,-87.6245865208861,"(41.702747807729, -87.624586520886)"
Vacant/Abandoned Building,17-02934125,05/10/2017,Front,,Open,,Vacant,false,false,7237,S,EMERALD,AVE,60621,1172596.30053355,1856883.66137877,6,7,68,41.762725054850364,-87.64296730585401,"(41.76272505485, -87.642967305854)"
Vacant/Abandoned Building,17-01508804,03/19/2017,Front,,Open,FRONT,Vacant,false,false,7327,S,HONORE,ST,60636,1165287.72650365,1856091.38059799,17,7,67,41.76070876504969,-87.66977684456549,"(41.76070876505, -87.669776844565)"
Vacant/Abandoned Building,17-04477732,07/07/2017,Rear,,Open,FRONT AND BACK DOORS ARE OPEN,Vacant,false,true,6956,S,THROOP,ST,60636,1168860.08679084,1858640.73691586,6,7,67,41.76762816554991,-87.65661045732773,"(41.76762816555, -87.656610457328)"
Vacant/Abandoned Building,17-02588726,04/28/2017,,,,,,,,2926,N,WISNER,AVE,60618,1152796.93288326,1919106.88398758,35,14,21,41.93388622402348,-87.71389070361028,"(41.933886224023, -87.71389070361)"
Vacant/Abandoned Building,17-01529854,03/20/2017,Front,,Open,VACANT  BUILDING,Vacant,true,true,5219,S,LAFLIN,ST,60609,1167221.0023851,1870125.76812813,20,9,61,41.79917974293038,-87.66228989016147,"(41.79917974293, -87.662289890161)"
Vacant/Abandoned Building,17-00592879,02/01/2017,Front,,Open,,Vacant,false,false,10757,S,CHAMPLAIN,AVE,60628,1182515.43001584,1833753.19999854,9,5,50,41.69902817033207,-87.60732746353493,"(41.699028170332, -87.607327463535)"
Vacant/Abandoned Building,17-02561973,04/27/2017,Front,,Open,FRONT,Vacant,false,false,600,N,HAMLIN,AVE,60624,1150949.28607769,1903735.60891292,27,11,23,41.89174244672145,-87.72108402759591,"(41.891742446721, -87.721084027596)"
Vacant/Abandoned Building,17-00436540,01/24/2017,Front,,Open,BACK,Vacant,false,false,7931,S,DANTE,AVE,,1187229.9700887,1852688.42999924,8,4,45,41.75087814673552,-87.5894660893678,"(41.750878146736, -87.589466089368)"
Vacant/Abandoned Building,17-03733946,06/06/2017,Front,,Open,,Vacant,false,false,7212,S,UNIVERSITY,AVE,60619,1185129.28006788,1857425.29076577,5,3,69,41.76392613549679,-87.5970153721672,"(41.763926135497, -87.597015372167)"
Vacant/Abandoned Building,17-03793600,06/08/2017,,,,,,,,6043,S,RACINE,AVE,60636,1169354.98077109,1864710.65721151,16,7,68,41.78427407345792,-87.65462085903796,"(41.784274073458, -87.654620859038)"
Vacant/Abandoned Building,17-01344011,03/11/2017,Front,,Open,FRONT DOOR,Vacant,false,false,6746,S,CHAMPLAIN,AVE,60637,1181727.91969828,1860424.02941308,20,3,42,41.77223419566292,-87.60938949524987,"(41.772234195663, -87.60938949525)"
Vacant/Abandoned Building,17-01430143,03/16/2017,,,,,,,,3954,W,ONTARIO,ST,60624,1149841.18770916,1903943.06988942,37,11,23,41.8923333663208,-87.72514820320838,"(41.892333366321, -87.725148203208)"
Vacant/Abandoned Building,17-00638353,02/03/2017,Front,,Open,,Vacant,false,true,712,E,75TH,ST,60619,1182320.19012133,1855440.90739162,6,3,69,41.75854630899529,-87.60737259885065,"(41.758546308995, -87.607372598851)"
Vacant/Abandoned Building,17-00339217,01/19/2017,Front,,Open,ROOF,Vacant,false,false,11338,S,NORMAL,AVE,60628,1174991.76041312,1829713.13980308,34,22,49,41.688112370169144,-87.6349954640337,"(41.688112370169, -87.634995464034)"
Vacant/Abandoned Building,17-04542054,07/10/2017,,,,,,,,6714,S,HALSTED,ST,60621,1172125.69241802,1860338.28071419,6,7,68,41.77221530041228,-87.64459076681867,"(41.772215300412, -87.644590766819)"
Vacant/Abandoned Building,17-02924076,05/10/2017,Front,,Open,REAR -- BSMT .. AND NO FENCE A HAZARD .. CAR NEEDS TO BE REMOVED,Vacant,false,true,4050,W,FIFTH,AVE,60624,1149821.11148078,1896895.97388998,24,11,26,41.87299575182349,-87.72540527327678,"(41.872995751823, -87.725405273277)"
Vacant/Abandoned Building,17-03683983,06/05/2017,Front,,Open,FRONT AND REAR DOORS ALSO MISSING WINDOWS,Vacant,false,true,2303,S,KILDARE,AVE,60623,1148305.61553398,1888312.71757133,22,10,29,41.84947156017942,-87.73119044627457,"(41.849471560179, -87.731190446275)"
Vacant/Abandoned Building,17-01150100,03/01/2017,Front,,Boarded,,Vacant,true,false,2139,S,MILLARD,AVE,60623,1152364.05706743,1889658.31513262,24,10,29,41.85308498556305,-87.7162598468192,"(41.853084985563, -87.716259846819)"
Vacant/Abandoned Building,17-01029301,02/23/2017,Front,,Open,ALL AROUND,Vacant,false,true,7114,S,LAFAYETTE,AVE,60621,1177073.20870602,1857737.39988589,6,7,69,41.76496804044304,-87.626533089017,"(41.764968040443, -87.626533089017)"
Vacant/Abandoned Building,17-01629972,03/24/2017,Garage,,Open,FRONT DOOR AND GARAGE DOOR OPEN,Vacant,false,true,7210,S,SEELEY,AVE,60636,1163940.46549822,1856840.55608523,17,7,67,41.76279302013201,-87.67469361303486,"(41.762793020132, -87.674693613035)"
Vacant/Abandoned Building,17-04913200,07/25/2017,Front,,Open,FRONT,Vacant,false,false,9610,S,LUELLA,AVE,60617,1192947.219484,1841865.61346799,7,4,51,41.721041813307714,-87.56886795094343,"(41.721041813308, -87.568867950943)"
Vacant/Abandoned Building,17-01326226,03/10/2017,Rear,,Boarded,GARAGE,Vacant,false,false,8422,S,DR MARTIN LUTHER KING JR,DR,60619,1180382.61132587,1849241.04331418,6,6,44,41.74157783821984,-87.61466340041504,"(41.74157783822, -87.614663400415)"
Vacant/Abandoned Building,17-02148894,04/12/2017,Front,,Open,,Vacant,true,false,1044,N,AVERS,AVE,60651,1150527.39373212,1906692.04201112,37,11,23,41.89986345128112,-87.72255616468566,"(41.899863451281, -87.722556164686)"
Vacant/Abandoned Building,17-01326295,03/10/2017,Rear,,Open,ALL OVER,Vacant,false,true,11759,S,WALLACE,ST,60628,1174422.65996743,1826850.76998845,34,5,53,41.68027021990711,-87.63716356590903,"(41.680270219907, -87.637163565909)"
Vacant/Abandoned Building,17-00292274,01/17/2017,Rear,,Open,,Vacant,true,false,845,W,51ST,PL,60609,1171542.64246964,1870697.90002586,20,9,61,41.80065606157859,-87.64642465783432,"(41.800656061579, -87.646424657834)"
Vacant/Abandoned Building,17-04536556,07/10/2017,,,,,,,,6453,S,HONORE,ST,60636,1165121.660275,1861880.66347732,15,7,67,41.77659885320657,-87.67022190147581,"(41.776598853207, -87.670221901476)"
